PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39139458","AI-derived body composition parameters as prognostic factors in patients with HCC undergoing TACE in a multicenter study","Müller L, Mähringer-Kunz A, Auer TA, Fehrenbach U, Gebauer B, Haubold J, Schaarschmidt BM, Kim MS, Hosch R, Nensa F, Kleesiek J, Diallo TD, Eisenblätter M, Kuzior H, Roehlen N, Bettinger D, Steinle V, Mayer P, Zopfs D, Pinto Dos Santos D, Kloeckner R.","JHEP Rep. 2024 May 25;6(8):101125. doi: 10.1016/j.jhepr.2024.101125. eCollection 2024 Aug.","Müller L","JHEP Rep","2024","2024/08/14","PMC11321290","","10.1016/j.jhepr.2024.101125"
"36754439","Development and validation of a risk prediction model for medication administration errors among neonates in the neonatal intensive care unit: a study protocol","Henry Basil J, Premakumar CM, Mhd Ali A, Mohd Tahir NA, Seman Z, Mohamed Shah N.","BMJ Paediatr Open. 2023 Feb;7(1):e001765. doi: 10.1136/bmjpo-2022-001765.","Henry Basil J","BMJ Paediatr Open","2023","2023/02/08","PMC9923322","","10.1136/bmjpo-2022-001765"
"30613418","New score for assessing bleeding risk in patients with atrial fibrillation treated with NOACs","Rutherford OW, Jonasson C, Ghanima W, Holst R, Halvorsen S.","Open Heart. 2018 Dec 9;5(2):e000931. doi: 10.1136/openhrt-2018-000931. eCollection 2018.","Rutherford OW","Open Heart","2018","2019/01/08","PMC6307577","","10.1136/openhrt-2018-000931"
"35293969","Comparison of Electronic Frailty Metrics for Prediction of Adverse Outcomes of Abdominal Surgery","Le ST, Liu VX, Kipnis P, Zhang J, Peng PD, Cespedes Feliciano EM.","JAMA Surg. 2022 May 1;157(5):e220172. doi: 10.1001/jamasurg.2022.0172. Epub 2022 May 11.","Le ST","JAMA Surg","2022","2022/03/16","PMC8928095","","10.1001/jamasurg.2022.0172"
"36591496","Predictive modelling for late rectal and urinary toxicities after prostate radiotherapy using planned and delivered dose","Ong ALK, Knight K, Panettieri V, Dimmock M, Tuan JKL, Tan HQ, Wright C.","Front Oncol. 2022 Dec 16;12:1084311. doi: 10.3389/fonc.2022.1084311. eCollection 2022.","Ong ALK","Front Oncol","2022","2023/01/02","PMC9800591","","10.3389/fonc.2022.1084311"
"35437041","Development and validation of a prediction model of deep venous thrombosis for patients with acute poisoning following hemoperfusion: a retrospective analysis","Li X, Liu J, Cui S, Jian T, Ma S, Shi L, Lin Y, Zhang J, Zheng Y, Zhang Y, Jian X, Luan X, Kan B.","J Int Med Res. 2022 Apr;50(4):3000605221089779. doi: 10.1177/03000605221089779.","Li X","J Int Med Res","2022","2022/04/19","PMC9021492","","10.1177/03000605221089779"
"35641524","Development and validation of a multivariable mortality risk prediction model for COPD in primary care","Shah SA, Nwaru BI, Sheikh A, Simpson CR, Kotz D.","NPJ Prim Care Respir Med. 2022 May 31;32(1):21. doi: 10.1038/s41533-022-00280-0.","Shah SA","NPJ Prim Care Respir Med","2022","2022/05/31","PMC9156666","","10.1038/s41533-022-00280-0"
"34890438","Identification of patients at risk of new onset heart failure: Utilizing a large statewide health information exchange to train and validate a risk prediction model","Duong SQ, Zheng L, Xia M, Jin B, Liu M, Li Z, Hao S, Alfreds ST, Sylvester KG, Widen E, Teuteberg JJ, McElhinney DB, Ling XB.","PLoS One. 2021 Dec 10;16(12):e0260885. doi: 10.1371/journal.pone.0260885. eCollection 2021.","Duong SQ","PLoS One","2021","2021/12/10","PMC8664210","","10.1371/journal.pone.0260885"
"34957263","Development and Validation of a Prediction Model for Irreversible Worsened Cardiac Function in Patients With Acute Decompensated Heart Failure","Wang L, Zhao YT.","Front Cardiovasc Med. 2021 Dec 10;8:785587. doi: 10.3389/fcvm.2021.785587. eCollection 2021.","Wang L","Front Cardiovasc Med","2021","2021/12/27","PMC8702716","","10.3389/fcvm.2021.785587"
"34918471","Prevalence and clinical significance of clinically evident portal hypertension in patients with hepatocellular carcinoma undergoing transarterial chemoembolization","Müller L, Hahn F, Mähringer-Kunz A, Stoehr F, Gairing SJ, Foerster F, Weinmann A, Galle PR, Mittler J, Pinto Dos Santos D, Pitton MB, Düber C, Fehrenbach U, Auer TA, Gebauer B, Kloeckner R.","United European Gastroenterol J. 2022 Feb;10(1):41-53. doi: 10.1002/ueg2.12188. Epub 2021 Dec 16.","Müller L","United European Gastroenterol J","2022","2021/12/17","PMC8830270","","10.1002/ueg2.12188"
"33206194","Predictive Modeling for Perinatal Mortality in Resource-Limited Settings","Shukla VV, Eggleston B, Ambalavanan N, McClure EM, Mwenechanya M, Chomba E, Bose C, Bauserman M, Tshefu A, Goudar SS, Derman RJ, Garcés A, Krebs NF, Saleem S, Goldenberg RL, Patel A, Hibberd PL, Esamai F, Bucher S, Liechty EA, Koso-Thomas M, Carlo WA.","JAMA Netw Open. 2020 Nov 2;3(11):e2026750. doi: 10.1001/jamanetworkopen.2020.26750.","Shukla VV","JAMA Netw Open","2020","2020/11/18","PMC7675108","","10.1001/jamanetworkopen.2020.26750"
"33352870","Prediction of Major Depressive Disorder Following Beta-Blocker Therapy in Patients with Cardiovascular Diseases","Jin S, Kostka K, Posada JD, Kim Y, Seo SI, Lee DY, Shah NH, Roh S, Lim YH, Chae SG, Jin U, Son SJ, Reich C, Rijnbeek PR, Park RW, You SC.","J Pers Med. 2020 Dec 18;10(4):288. doi: 10.3390/jpm10040288.","Jin S","J Pers Med","2020","2020/12/23","PMC7766565","","10.3390/jpm10040288"
"38586168","Comparison of the RF-CL and CACS-CL models to estimate the pretest probability of obstructive coronary artery disease and predict prognosis in patients with stable chest pain and diabetes mellitus","Chen T, Shao D, Zhao J, Xiu M, Li Y, He M, Tan Y, An Y, Zhang X, Zhao J, Zhou J.","Front Cardiovasc Med. 2024 Mar 22;11:1368743. doi: 10.3389/fcvm.2024.1368743. eCollection 2024.","Chen T","Front Cardiovasc Med","2024","2024/04/08","PMC10995235","","10.3389/fcvm.2024.1368743"
"39481069","MRI-Based Prediction of Macrovascular Causes of Intracerebral Hemorrhage: The MACRO Score","Fandler-Höfler S, Ambler G, Goeldlin MB, Obergottsberger L, Wünsch G, Kneihsl M, Zhang W, Du Y, Locatelli M, Ozkan H, Nash PS, Nistl O, Panteleienko L, Mendel R, Thiankhaw K, Simister RJ, Jäger HR, Enzinger C, Seiffge DJ, Gattringer T, Werring DJ.","Neurology. 2024 Nov 26;103(10):e209950. doi: 10.1212/WNL.0000000000209950. Epub 2024 Oct 31.","Fandler-Höfler S","Neurology","2024","2024/10/31","PMC11605519","","10.1212/WNL.0000000000209950"
"37609632","Artificial intelligence and machine learning in prehospital emergency care: A scoping review","Chee ML, Chee ML, Huang H, Mazzochi K, Taylor K, Wang H, Feng M, Ho AFW, Siddiqui FJ, Ong MEH, Liu N.","iScience. 2023 Jul 17;26(8):107407. doi: 10.1016/j.isci.2023.107407. eCollection 2023 Aug 18.","Chee ML","iScience","2023","2023/08/23","PMC10440716","","10.1016/j.isci.2023.107407"
"36404822","Epidemiology of diabetes in Iran: A scoping review of studies published during 2015-2019","Gharishvandi F, Moheimani H, Esmaeili S, Larijani B, Tootee A, Esfahani EN, Fahimfar N.","J Diabetes Metab Disord. 2022 Aug 4;21(2):1913-1921. doi: 10.1007/s40200-022-01094-0. eCollection 2022 Dec.","Gharishvandi F","J Diabetes Metab Disord","2022","2022/11/21","PMC9672154","","10.1007/s40200-022-01094-0"
"40175497","A nomogram for neurosurgical intervention in children with mild traumatic brain injury and minor subdural hematoma under 3 years","Liu Y, Fu H, Sun J, Zhang R, Zhong Y, Yang T, Han Y, Xiang Y, Yuan B, Zhou R, Chen M, Wang H.","Sci Rep. 2025 Apr 2;15(1):11230. doi: 10.1038/s41598-025-95784-3.","Liu Y","Sci Rep","2025","2025/04/02","PMC11965514","","10.1038/s41598-025-95784-3"
"35460035","Pediatric chest radiograph interpretation: how far has artificial intelligence come? A systematic literature review","Padash S, Mohebbian MR, Adams SJ, Henderson RDE, Babyn P.","Pediatr Radiol. 2022 Jul;52(8):1568-1580. doi: 10.1007/s00247-022-05368-w. Epub 2022 Apr 23.","Padash S","Pediatr Radiol","2022","2022/04/23","PMC9033522","","10.1007/s00247-022-05368-w"
"34728454","Machine learning techniques for mortality prediction in emergency departments: a systematic review","Naemi A, Schmidt T, Mansourvar M, Naghavi-Behzad M, Ebrahimi A, Wiil UK.","BMJ Open. 2021 Nov 2;11(11):e052663. doi: 10.1136/bmjopen-2021-052663.","Naemi A","BMJ Open","2021","2021/11/03","PMC8565537","","10.1136/bmjopen-2021-052663"
"40662139","Construction and validation of a nomogram model for cognitive impairment in heart failure patients","Chen N, Liu J, Liu W, Zhang S, Zhang X, Zhao B.","Front Cardiovasc Med. 2025 Jun 30;12:1612027. doi: 10.3389/fcvm.2025.1612027. eCollection 2025.","Chen N","Front Cardiovasc Med","2025","2025/07/15","PMC12256441","","10.3389/fcvm.2025.1612027"
"32906777","XGBoost-Based Framework for Smoking-Induced Noncommunicable Disease Prediction","Davagdorj K, Pham VH, Theera-Umpon N, Ryu KH.","Int J Environ Res Public Health. 2020 Sep 7;17(18):6513. doi: 10.3390/ijerph17186513.","Davagdorj K","Int J Environ Res Public Health","2020","2020/09/10","PMC7558165","","10.3390/ijerph17186513"
"38020085","Ideal serum non-ceruloplasmin bound copper prediction for long-term treated patients with Wilson disease: a nomogram model","Tao Z, Yang P, Zhou J, Wang R, Jiang Z, Han H, Wang M.","Front Med (Lausanne). 2023 Nov 3;10:1275242. doi: 10.3389/fmed.2023.1275242. eCollection 2023.","Tao Z","Front Med (Lausanne)","2023","2023/11/29","PMC10656596","","10.3389/fmed.2023.1275242"
"38396482","Clinical Predictive Modeling of Heart Failure: Domain Description, Models' Characteristics and Literature Review","Odrobina I.","Diagnostics (Basel). 2024 Feb 17;14(4):443. doi: 10.3390/diagnostics14040443.","Odrobina I","Diagnostics (Basel)","2024","2024/02/24","PMC10888082","","10.3390/diagnostics14040443"
"33687442","A Pilot Study Using Frequent Inpatient Assessments of Suicidal Thinking to Predict Short-Term Postdischarge Suicidal Behavior","Wang SB, Coppersmith DDL, Kleiman EM, Bentley KH, Millner AJ, Fortgang R, Mair P, Dempsey W, Huffman JC, Nock MK.","JAMA Netw Open. 2021 Mar 1;4(3):e210591. doi: 10.1001/jamanetworkopen.2021.0591.","Wang SB","JAMA Netw Open","2021","2021/03/09","PMC7944382","NIHMS1687068","10.1001/jamanetworkopen.2021.0591"
"32749223","Machine Learning Model for Risk Prediction of Community-Acquired Acute Kidney Injury Hospitalization From Electronic Health Records: Development and Validation Study","Hsu CN, Liu CL, Tain YL, Kuo CY, Lin YC.","J Med Internet Res. 2020 Aug 4;22(8):e16903. doi: 10.2196/16903.","Hsu CN","J Med Internet Res","2020","2020/08/05","PMC7435690","","10.2196/16903"
"38124086","Particle filter-based parameter estimation algorithm for prognostic risk assessment of progression in non-small cell lung cancer","Shang S, Yuan J, Pan C, Wang S, Tu X, Cen X, Mi L, Hou X.","BMC Med Inform Decis Mak. 2023 Dec 20;23(1):296. doi: 10.1186/s12911-023-02373-3.","Shang S","BMC Med Inform Decis Mak","2023","2023/12/21","PMC10731873","","10.1186/s12911-023-02373-3"
"35348381","Artificial Intelligence in Fracture Detection: A Systematic Review and Meta-Analysis","Kuo RYL, Harrison C, Curran TA, Jones B, Freethy A, Cussons D, Stewart M, Collins GS, Furniss D.","Radiology. 2022 Jul;304(1):50-62. doi: 10.1148/radiol.211785. Epub 2022 Mar 29.","Kuo RYL","Radiology","2022","2022/03/29","PMC9270679","","10.1148/radiol.211785"
"37445469","Predicting Intraoperative Hypothermia Burden during Non-Cardiac Surgery: A Retrospective Study Comparing Regression to Six Machine Learning Algorithms","Dibiasi C, Agibetov A, Kapral L, Zeiner S, Kimberger O.","J Clin Med. 2023 Jun 30;12(13):4434. doi: 10.3390/jcm12134434.","Dibiasi C","J Clin Med","2023","2023/07/14","PMC10342641","","10.3390/jcm12134434"
"34789343","A prediction model for the decline in renal function in people with type 2 diabetes mellitus: study protocol","Gregorich M, Heinzel A, Kammer M, Meiselbach H, Böger C, Eckardt KU, Mayer G, Heinze G, Oberbauer R.","Diagn Progn Res. 2021 Nov 18;5(1):19. doi: 10.1186/s41512-021-00107-5.","Gregorich M","Diagn Progn Res","2021","2021/11/18","PMC8600780","","10.1186/s41512-021-00107-5"
"37621213","Development and Validation of the DOAC Score: A Novel Bleeding Risk Prediction Tool for Patients With Atrial Fibrillation on Direct-Acting Oral Anticoagulants","Aggarwal R, Ruff CT, Virdone S, Perreault S, Kakkar AK, Palazzolo MG, Dorais M, Kayani G, Singer DE, Secemsky E, Piccini J, Tahir UA, Shen C, Yeh RW.","Circulation. 2023 Sep 19;148(12):936-946. doi: 10.1161/CIRCULATIONAHA.123.064556. Epub 2023 Aug 25.","Aggarwal R","Circulation","2023","2023/08/25","PMC10529708","NIHMS1923041","10.1161/CIRCULATIONAHA.123.064556"
"34340529","External Validations of Cardiovascular Clinical Prediction Models: A Large-Scale Review of the Literature","Wessler BS, Nelson J, Park JG, McGinnes H, Gulati G, Brazil R, Van Calster B, van Klaveren D, Venema E, Steyerberg E, Paulus JK, Kent DM.","Circ Cardiovasc Qual Outcomes. 2021 Aug;14(8):e007858. doi: 10.1161/CIRCOUTCOMES.121.007858. Epub 2021 Aug 3.","Wessler BS","Circ Cardiovasc Qual Outcomes","2021","2021/08/03","PMC8366535","","10.1161/CIRCOUTCOMES.121.007858"
"34527300","Guidance for biostatisticians on their essential contributions to clinical and translational research protocol review","Ciolino JD, Spino C, Ambrosius WT, Khalatbari S, Cayetano SM, Lapidus JA, Nietert PJ, Oster RA, Perkins SM, Pollock BH, Pomann GM, Price LL, Rice TW, Tosteson TD, Lindsell CJ, Spratt H.","J Clin Transl Sci. 2021 Jul 12;5(1):e161. doi: 10.1017/cts.2021.814. eCollection 2021.","Ciolino JD","J Clin Transl Sci","2021","2021/09/16","PMC8427547","","10.1017/cts.2021.814"
"34430603","Development of a machine learning model to predict the risk of late cardiogenic shock in patients with ST-segment elevation myocardial infarction","Bai Z, Hu S, Wang Y, Deng W, Gu N, Zhao R, Zhang W, Ma Y, Wang Z, Liu Z, Shen C, Shi B.","Ann Transl Med. 2021 Jul;9(14):1162. doi: 10.21037/atm-21-2905.","Bai Z","Ann Transl Med","2021","2021/08/25","PMC8350690","","10.21037/atm-21-2905"
"34560604","A standardized analytics pipeline for reliable and rapid development and validation of prediction models using observational health data","Khalid S, Yang C, Blacketer C, Duarte-Salles T, Fernández-Bertolín S, Kim C, Park RW, Park J, Schuemie MJ, Sena AG, Suchard MA, You SC, Rijnbeek PR, Reps JM.","Comput Methods Programs Biomed. 2021 Nov;211:106394. doi: 10.1016/j.cmpb.2021.106394. Epub 2021 Sep 6.","Khalid S","Comput Methods Programs Biomed","2021","2021/09/24","PMC8420135","","10.1016/j.cmpb.2021.106394"
"29028958","Development of Clinical Prediction Models for Surgery and Complications in Crohn's Disease","Guizzetti L, Zou G, Khanna R, Dulai PS, Sandborn WJ, Jairath V, Feagan BG.","J Crohns Colitis. 2018 Jan 24;12(2):167-177. doi: 10.1093/ecco-jcc/jjx130.","Guizzetti L","J Crohns Colitis","2018","2017/10/14","PMC5881746","","10.1093/ecco-jcc/jjx130"
"39557736","RIDGE: Reproducibility, Integrity, Dependability, Generalizability, and Efficiency Assessment of Medical Image Segmentation Models","Maleki F, Moy L, Forghani R, Ghosh T, Ovens K, Langer S, Rouzrokh P, Khosravi B, Ganjizadeh A, Warren D, Daneshjou R, Moassefi M, Avval AH, Sotardi S, Tenenholtz N, Kitamura F, Kline T.","J Imaging Inform Med. 2024 Nov 18. doi: 10.1007/s10278-024-01282-9. Online ahead of print.","Maleki F","J Imaging Inform Med","2024","2024/11/18","","","10.1007/s10278-024-01282-9"
"35574959","Clinical Prediction Models for Heart Failure Hospitalization in Type 2 Diabetes: A Systematic Review and Meta-Analysis","Razaghizad A, Oulousian E, Randhawa VK, Ferreira JP, Brophy JM, Greene SJ, Guida J, Felker GM, Fudim M, Tsoukas M, Peters TM, Mavrakanas TA, Giannetti N, Ezekowitz J, Sharma A.","J Am Heart Assoc. 2022 May 17;11(10):e024833. doi: 10.1161/JAHA.121.024833. Epub 2022 May 16.","Razaghizad A","J Am Heart Assoc","2022","2022/05/16","PMC9238543","","10.1161/JAHA.121.024833"
"39557638","Risk prediction models for adverse drug reactions and adverse drug events in older adults-a systematic review and meta-analysis","Cosgrave N, Saleh S, Ong WS, Frydenlund J, Williams DJ, Cahir C.","Eur J Clin Pharmacol. 2025 Jan;81(1):93-110. doi: 10.1007/s00228-024-03774-7. Epub 2024 Nov 18.","Cosgrave N","Eur J Clin Pharmacol","2025","2024/11/18","","","10.1007/s00228-024-03774-7"
"36764716","Protocol for the derivation and external validation of a 30-day postoperative pulmonary complications (PPCs) risk prediction model for elderly patients undergoing thoracic surgery: a cohort study in southern China","Wei W, Zheng X, Zhou CW, Zhang A, Zhou M, Yao H, Jiang T.","BMJ Open. 2023 Feb 10;13(2):e066815. doi: 10.1136/bmjopen-2022-066815.","Wei W","BMJ Open","2023","2023/02/10","PMC9923300","","10.1136/bmjopen-2022-066815"
"35310985","A Risk Stratification Scheme for In-Hospital Cardiogenic Shock in Patients With Acute Myocardial Infarction","Yang JQ, Ran P, Li J, Zhong Q, Smith SC Jr, Wang Y, Fonarow GC, Qiu J, Morgan L, Wei XB, Chen XB, Huang JL, Hao YC, Zhou YL, Siu CW, Zhao D, Chen JY, Yu DQ.","Front Cardiovasc Med. 2022 Mar 4;9:793497. doi: 10.3389/fcvm.2022.793497. eCollection 2022.","Yang JQ","Front Cardiovasc Med","2022","2022/03/21","PMC8931535","","10.3389/fcvm.2022.793497"
"37819544","Prospective comparison of prognostic scores for prediction of outcome after out-of-hospital cardiac arrest: results of the AfterROSC1 multicentric study","Lascarrou JB, Bougouin W, Chelly J, Bourenne J, Daubin C, Lesieur O, Asfar P, Colin G, Paul M, Chudeau N, Muller G, Geri G, Jacquier S, Pichon N, Klein T, Sauneuf B, Klouche K, Cour M, Sejourne C, Annoni F, Raphalen JH, Galbois A, Bruel C, Mongardon N, Aissaoui N, Deye N, Maizel J, Dumas F, Legriel S, Cariou A; AfterROSC Network.","Ann Intensive Care. 2023 Oct 11;13(1):100. doi: 10.1186/s13613-023-01195-w.","Lascarrou JB","Ann Intensive Care","2023","2023/10/11","PMC10567621","","10.1186/s13613-023-01195-w"
"35005694","COVID-19 Prognostic Models: A Pro-con Debate for Machine Learning vs. Traditional Statistics","Al-Hindawi A, Abdulaal A, Rawson TM, Alqahtani SA, Mughal N, Moore LSP.","Front Digit Health. 2021 Dec 23;3:637944. doi: 10.3389/fdgth.2021.637944. eCollection 2021.","Al-Hindawi A","Front Digit Health","2021","2022/01/10","PMC8734592","","10.3389/fdgth.2021.637944"
"35016731","Quantitative washout in patients with hepatocellular carcinoma undergoing TACE: an imaging biomarker for predicting prognosis?","Müller L, Hahn F, Jungmann F, Mähringer-Kunz A, Stoehr F, Halfmann MC, Pinto Dos Santos D, Hinrichs J, Auer TA, Düber C, Kloeckner R.","Cancer Imaging. 2022 Jan 11;22(1):5. doi: 10.1186/s40644-022-00446-6.","Müller L","Cancer Imaging","2022","2022/01/12","PMC8753936","","10.1186/s40644-022-00446-6"
"37265865","Development and validation of explainable machine learning models for risk of mortality in transcatheter aortic valve implantation: TAVI risk machine scores","Leha A, Huber C, Friede T, Bauer T, Beckmann A, Bekeredjian R, Bleiziffer S, Herrmann E, Möllmann H, Walther T, Beyersdorf F, Hamm C, Künzi A, Windecker S, Stortecky S, Kutschka I, Hasenfuß G, Ensminger S, Frerker C, Seidler T.","Eur Heart J Digit Health. 2023 Mar 17;4(3):225-235. doi: 10.1093/ehjdh/ztad021. eCollection 2023 May.","Leha A","Eur Heart J Digit Health","2023","2023/06/02","PMC10232286","","10.1093/ehjdh/ztad021"
"37035179","Machine learning driven prediction of cerebrospinal fluid rhinorrhoea following endonasal skull base surgery: A multicentre prospective observational study","CRANIAL Consortium.","Front Oncol. 2023 Mar 23;13:1046519. doi: 10.3389/fonc.2023.1046519. eCollection 2023.","CRANIAL Consortium","Front Oncol","2023","2023/04/10","PMC10076706","","10.3389/fonc.2023.1046519"
"34234521","Application of a Novel Prediction Model for Predicting 2-Year Risk of Non-Alcoholic Fatty Liver Disease in the Non-Obese Population with Normal Blood Lipid Levels: A Large Prospective Cohort Study from China","Ji L, Cai X, Bai Y, Li T.","Int J Gen Med. 2021 Jun 28;14:2909-2922. doi: 10.2147/IJGM.S319759. eCollection 2021.","Ji L","Int J Gen Med","2021","2021/07/08","PMC8254414","","10.2147/IJGM.S319759"
"34485003","Three comments on the methodology of a hypothermia study","Tachibana Y, Inoue K, Yoshida S, Kinjo K, Kato D, Kataoka Y.","J Gen Fam Med. 2021 Mar 15;22(5):304-305. doi: 10.1002/jgf2.434. eCollection 2021 Sep.","Tachibana Y","J Gen Fam Med","2021","2021/09/06","PMC8411409","","10.1002/jgf2.434"
"34308341","Diagnostic Accuracy of Machine Learning Models to Identify Congenital Heart Disease: A Meta-Analysis","Hoodbhoy Z, Jiwani U, Sattar S, Salam R, Hasan B, Das JK.","Front Artif Intell. 2021 Jul 8;4:708365. doi: 10.3389/frai.2021.708365. eCollection 2021.","Hoodbhoy Z","Front Artif Intell","2021","2021/07/26","PMC8297386","","10.3389/frai.2021.708365"
"26730296","Predicting mortality in patients with acute heart failure: Role of risk scores","Passantino A, Monitillo F, Iacoviello M, Scrutinio D.","World J Cardiol. 2015 Dec 26;7(12):902-11. doi: 10.4330/wjc.v7.i12.902.","Passantino A","World J Cardiol","2015","2016/01/06","PMC4691817","","10.4330/wjc.v7.i12.902"
"33145438","Performance and clinical utility of supervised machine-learning approaches in detecting familial hypercholesterolaemia in primary care","Akyea RK, Qureshi N, Kai J, Weng SF.","NPJ Digit Med. 2020 Oct 30;3:142. doi: 10.1038/s41746-020-00349-5. eCollection 2020.","Akyea RK","NPJ Digit Med","2020","2020/11/04","PMC7603302","","10.1038/s41746-020-00349-5"
"38889936","Protocol for the development of a reporting guideline for umbrella reviews on epidemiological associations using cross-sectional, case-control and cohort studies: the Preferred Reporting Items for Umbrella Reviews of Cross-sectional, Case-control and Cohort studies (PRIUR-CCC)","Solmi M, Cobey K, Moher D, Ebrahimzadeh S, Dragioti E, Shin JI, Radua J, Cortese S, Shea B, Veronese N, Hartling L, Pollock M, Egger M, Papatheodorou S, Ioannidis JP, Carvalho AF.","BMJ Open. 2024 Jun 17;14(6):e071136. doi: 10.1136/bmjopen-2022-071136.","Solmi M","BMJ Open","2024","2024/06/18","PMC11191798","","10.1136/bmjopen-2022-071136"
"34518271","Clinical prediction models for hospital falls: a scoping review protocol","Parsons R, Cramb SM, McPhail SM.","BMJ Open. 2021 Sep 13;11(9):e051047. doi: 10.1136/bmjopen-2021-051047.","Parsons R","BMJ Open","2021","2021/09/14","PMC8438847","","10.1136/bmjopen-2021-051047"
"39174060","Multivariate time series approaches to extract predictive asthma biomarkers from prospectively patient-collected diary data: a systematic review","Clemeno FAA, Quek E, Richardson M, Siddiqui S.","BMJ Open. 2024 Aug 21;14(8):e079338. doi: 10.1136/bmjopen-2023-079338.","Clemeno FAA","BMJ Open","2024","2024/08/22","PMC11340722","","10.1136/bmjopen-2023-079338"
"40071863","Human Decomposition and Time Since Death: Persistent Challenges and Future Directions of Postmortem Interval Estimation in Forensic Anthropology","Weisensee KE, Atwell MM.","Am J Biol Anthropol. 2024 Dec;186 Suppl 78(Suppl 78):e70011. doi: 10.1002/ajpa.70011.","Weisensee KE","Am J Biol Anthropol","2024","2025/03/12","PMC11898555","","10.1002/ajpa.70011"
"40163619","Advances in Infant Cry Paralinguistic Classification-Methods, Implementation, and Applications: Systematic Review","Owino G, Shibwabo B.","JMIR Rehabil Assist Technol. 2025 Apr 29;12:e69457. doi: 10.2196/69457.","Owino G","JMIR Rehabil Assist Technol","2025","2025/03/31","PMC12076029","","10.2196/69457"
"35861959","Prediction of Coronary Artery Disease and Major Adverse Cardiovascular Events Using Clinical and Genetic Risk Scores for Cardiovascular Risk Factors","Ramírez J, van Duijvenboden S, Young WJ, Tinker A, Lambiase PD, Orini M, Munroe PB.","Circ Genom Precis Med. 2022 Oct;15(5):e003441. doi: 10.1161/CIRCGEN.121.003441. Epub 2022 Jul 13.","Ramírez J","Circ Genom Precis Med","2022","2022/07/21","PMC9584057","EMS146373","10.1161/CIRCGEN.121.003441"
"37773956","Prioritising cardiovascular disease risk assessment to high risk individuals based on primary care records","Chung R, Xu Z, Arnold M, Stevens D, Keogh R, Barrett J, Harrison H, Pennells L, Kim LG, DiAngelantonio E, Paige E, Usher-Smith JA, Wood AM.","PLoS One. 2023 Sep 29;18(9):e0292240. doi: 10.1371/journal.pone.0292240. eCollection 2023.","Chung R","PLoS One","2023","2023/09/29","PMC10540947","","10.1371/journal.pone.0292240"
"39886134","Prospective evaluation of artificial intelligence (AI) applications for use in cancer pathways following diagnosis: a systematic review","Macheka S, Ng PY, Ginsburg O, Hope A, Sullivan R, Aggarwal A.","BMJ Oncol. 2024 May 10;3(1):e000255. doi: 10.1136/bmjonc-2023-000255. eCollection 2024.","Macheka S","BMJ Oncol","2024","2025/01/31","PMC11235004","","10.1136/bmjonc-2023-000255"
"33653759","Systematic review of prediction models for pulmonary tuberculosis treatment outcomes in adults","Peetluk LS, Ridolfi FM, Rebeiro PF, Liu D, Rolla VC, Sterling TR.","BMJ Open. 2021 Mar 2;11(3):e044687. doi: 10.1136/bmjopen-2020-044687.","Peetluk LS","BMJ Open","2021","2021/03/03","PMC7929865","","10.1136/bmjopen-2020-044687"
"40327713","Comparing the predictive discrimination of machine learning models for ordinal outcomes: A case study of dehydration prediction in patients with acute diarrhea","Qu K, Gainey M, Kanekar SS, Nasrim S, Nelson EJ, Garbern SC, Monjory M, Alam NH, Levine AC, Schmid CH.","PLOS Digit Health. 2025 May 6;4(5):e0000820. doi: 10.1371/journal.pdig.0000820. eCollection 2025 May.","Qu K","PLOS Digit Health","2025","2025/05/06","PMC12054866","","10.1371/journal.pdig.0000820"
"32774913","Comparison of the CAMI-NSTEMI and GRACE Risk Model for Predicting In-Hospital Mortality in Chinese Non-ST-Segment Elevation Myocardial Infarction Patients","Wang P, Cong H, Zhang Y, Liu Y.","Cardiol Res Pract. 2020 Jul 24;2020:2469281. doi: 10.1155/2020/2469281. eCollection 2020.","Wang P","Cardiol Res Pract","2020","2020/08/11","PMC7396005","","10.1155/2020/2469281"
"38020627","Predicting short-term outcomes in atrial-fibrillation-related stroke using machine learning","Jeon ET, Jung SJ, Yeo TY, Seo WK, Jung JM.","Front Neurol. 2023 Nov 8;14:1243700. doi: 10.3389/fneur.2023.1243700. eCollection 2023.","Jeon ET","Front Neurol","2023","2023/11/29","PMC10663332","","10.3389/fneur.2023.1243700"
"38223070","Quality assessment of radiomics models in carotid plaque: a systematic review","Hou C, Li S, Zheng S, Liu LP, Nie F, Zhang W, He W.","Quant Imaging Med Surg. 2024 Jan 3;14(1):1141-1154. doi: 10.21037/qims-23-712. Epub 2023 Nov 17.","Hou C","Quant Imaging Med Surg","2024","2024/01/15","PMC10784017","","10.21037/qims-23-712"
"38347647","Risk prediction models for lung cancer in people who have never smoked: a protocol of a systematic review","Issanov A, Aravindakshan A, Puil L, Tammemägi MC, Lam S, Dummer TJB.","Diagn Progn Res. 2024 Feb 13;8(1):3. doi: 10.1186/s41512-024-00166-4.","Issanov A","Diagn Progn Res","2024","2024/02/12","PMC10863273","","10.1186/s41512-024-00166-4"
