PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39280153","Identifying clinically meaningful subgroups following open reduction and internal fixation for proximal humerus fractures: a risk stratification analysis for mortality and 30-day complications using machine learning","Agarwalla A, Lu Y, Reinholz AK, Marigi EM, Liu JN, Sanchez-Sotelo J.","JSES Int. 2024 May 6;8(5):932-940. doi: 10.1016/j.jseint.2024.04.015. eCollection 2024 Sep.","Agarwalla A","JSES Int","2024","2024/09/16","PMC11401551","","10.1016/j.jseint.2024.04.015"
"38124036","Comparison of LASSO and random forest models for predicting the risk of premature coronary artery disease","Wang J, Xu Y, Liu L, Wu W, Shen C, Huang H, Zhen Z, Meng J, Li C, Qu Z, He Q, Tian Y.","BMC Med Inform Decis Mak. 2023 Dec 20;23(1):297. doi: 10.1186/s12911-023-02407-w.","Wang J","BMC Med Inform Decis Mak","2023","2023/12/20","PMC10734117","","10.1186/s12911-023-02407-w"
"35184430","Development and Validation of Simple Age-Adjusted Objectified Korean Triage and Acuity Scale for Adult Patients Visiting the Emergency Department","Kim SW, Kim YW, Min YH, Lee KJ, Choi HJ, Kim DW, Jo YH, Lee DK.","Yonsei Med J. 2022 Mar;63(3):272-281. doi: 10.3349/ymj.2022.63.3.272.","Kim SW","Yonsei Med J","2022","2022/02/20","PMC8860940","","10.3349/ymj.2022.63.3.272"
"30564892","Immune cell infiltration as a biomarker for the diagnosis and prognosis of stage I-III colon cancer","Zhou R, Zhang J, Zeng D, Sun H, Rong X, Shi M, Bin J, Liao Y, Liao W.","Cancer Immunol Immunother. 2019 Mar;68(3):433-442. doi: 10.1007/s00262-018-2289-7. Epub 2018 Dec 19.","Zhou R","Cancer Immunol Immunother","2019","2018/12/20","PMC6426802","","10.1007/s00262-018-2289-7"
"35861236","Diagnosis of coronavirus disease 2019 and the potential role of deep learning: insights from the experience of Cairo University Hospitals","Ahmed MM, Sayed AM, El Abd D, El Sayed IT, Elkholy YS, Fares AH, Fares S.","J Int Med Res. 2022 Jul;50(7):3000605221109392. doi: 10.1177/03000605221109392.","Ahmed MM","J Int Med Res","2022","2022/07/21","PMC9310293","","10.1177/03000605221109392"
"30584329","Development and validation of a prognostic signature for preoperative prediction of overall survival in gastric cancer patients","Zhu M, Wang Q, Luo Z, Liu K, Zhang Z.","Onco Targets Ther. 2018 Dec 4;11:8711-8722. doi: 10.2147/OTT.S181741. eCollection 2018.","Zhu M","Onco Targets Ther","2018","2018/12/26","PMC6287660","","10.2147/OTT.S181741"
"34768540","Machine Learning Prediction Models for Mortality in Intensive Care Unit Patients with Lactic Acidosis","Pattharanitima P, Thongprayoon C, Kaewput W, Qureshi F, Qureshi F, Petnak T, Srivali N, Gembillo G, O'Corragain OA, Chesdachai S, Vallabhajosyula S, Guru PK, Mao MA, Garovic VD, Dillon JJ, Cheungpasitporn W.","J Clin Med. 2021 Oct 28;10(21):5021. doi: 10.3390/jcm10215021.","Pattharanitima P","J Clin Med","2021","2021/11/13","PMC8584535","","10.3390/jcm10215021"
"34793539","Development and validation of a prognostic tool: Pulmonary embolism short-term clinical outcomes risk estimation (PE-SCORE)","Weekes AJ, Raper JD, Lupez K, Thomas AM, Cox CA, Esener D, Boyd JS, Nomura JT, Davison J, Ockerse PM, Leech S, Johnson J, Abrams E, Murphy K, Kelly C, Norton HJ.","PLoS One. 2021 Nov 18;16(11):e0260036. doi: 10.1371/journal.pone.0260036. eCollection 2021.","Weekes AJ","PLoS One","2021","2021/11/18","PMC8601564","","10.1371/journal.pone.0260036"
"32339377","Prediction of liver fibrosis severity in alcoholic liver disease by human microfibrillar-associated protein 4","Madsen BS, Thiele M, Detlefsen S, Sørensen MD, Kjaergaard M, Møller LS, Rasmussen DN, Schlosser A, Holmskov U, Trebicka J, Sorensen GL, Krag A; GALAXY consortium.","Liver Int. 2020 Jul;40(7):1701-1712. doi: 10.1111/liv.14491. Epub 2020 May 10.","Madsen BS","Liver Int","2020","2020/04/28","PMC7383987","","10.1111/liv.14491"
"29691839","Gene expression profiles for a prognostic immunoscore in gastric cancer","Zeng D, Zhou R, Yu Y, Luo Y, Zhang J, Sun H, Bin J, Liao Y, Rao J, Zhang Y, Liao W.","Br J Surg. 2018 Sep;105(10):1338-1348. doi: 10.1002/bjs.10871. Epub 2018 Apr 25.","Zeng D","Br J Surg","2018","2018/04/26","PMC6099214","","10.1002/bjs.10871"
"34602971","FLAIR and ADC Image-Based Radiomics Features as Predictive Biomarkers of Unfavorable Outcome in Patients With Acute Ischemic Stroke","Quan G, Ban R, Ren JL, Liu Y, Wang W, Dai S, Yuan T.","Front Neurosci. 2021 Sep 16;15:730879. doi: 10.3389/fnins.2021.730879. eCollection 2021.","Quan G","Front Neurosci","2021","2021/10/04","PMC8483716","","10.3389/fnins.2021.730879"
"37117795","Improved prediction of type 2 diabetes onset from blood-based biomarkers","","Nat Aging. 2023 Apr;3(4):378-379. doi: 10.1038/s43587-023-00390-5.","","Nat Aging","2023","2023/04/28","","","10.1038/s43587-023-00390-5"
"39540987","The development of a C5.0 machine learning model in a limited data set to predict early mortality in patients with ARDS undergoing an initial session of prone positioning","Hannon DM, Syed JDA, McNicholas B, Madden M, Laffey JG.","Intensive Care Med Exp. 2024 Nov 14;12(1):103. doi: 10.1186/s40635-024-00682-z.","Hannon DM","Intensive Care Med Exp","2024","2024/11/14","PMC11564488","","10.1186/s40635-024-00682-z"
"39222195","Development of Extubation Success Prediction Model for Mechanically Ventilated Patients with Spontaneous Cerebellar Hemorrhage","Jiang Y, Yu Y, Fan J, Zhang L, Ye Y, Hu YH, Su LD.","Cerebellum. 2024 Dec;23(6):2372-2382. doi: 10.1007/s12311-024-01737-3. Epub 2024 Sep 2.","Jiang Y","Cerebellum","2024","2024/09/02","","","10.1007/s12311-024-01737-3"
"38214195","The PAncreatic Surgery Composite Endpoint (PACE): Development and Validation of a Clinically Relevant Endpoint Requiring Lower Sample Sizes","Nickel F, Kuemmerli C, Müller PC, Schmidt MW, Schmidt LP, Wise P, Klotz R, Tjaden C, Diener M, Probst P, Hackert T, Büchler MW.","Ann Surg. 2025 Mar 1;281(3):496-500. doi: 10.1097/SLA.0000000000006194. Epub 2024 Jan 12.","Nickel F","Ann Surg","2025","2024/01/12","PMC11809732","","10.1097/SLA.0000000000006194"
"40264140","Explainable machine learning algorithm to predict cardiovascular event in patients undergoing peritoneal dialysis","Yan Q, Liu G, Wang R, Li D, Chen X, Cong J, Wang D.","BMC Med Inform Decis Mak. 2025 Apr 22;25(1):172. doi: 10.1186/s12911-025-03003-w.","Yan Q","BMC Med Inform Decis Mak","2025","2025/04/23","PMC12016290","","10.1186/s12911-025-03003-w"
"38976592","Machine learning classification of new firearm injury encounters in the St Louis region: 2010-2020","Ancona RM, Cooper BP, Foraker R, Kaser T, Adeoye O, Mueller KL.","J Am Med Inform Assoc. 2024 Oct 1;31(10):2165-2172. doi: 10.1093/jamia/ocae173.","Ancona RM","J Am Med Inform Assoc","2024","2024/07/08","PMC11413423","","10.1093/jamia/ocae173"
"40320381","Prediction Models for Maternal and Offspring Short- and Long-Term Outcomes Following Gestational Diabetes: A Systematic Review","Ghadban YA, Astbury NM, Kurdi A, Sharma A, Ope B, Liu TY, MacKillop L, Lu HY, Hirst JE.","Obes Rev. 2025 Sep;26(9):e13934. doi: 10.1111/obr.13934. Epub 2025 May 4.","Ghadban YA","Obes Rev","2025","2025/05/04","PMC12318903","","10.1111/obr.13934"
"33959514","A Novel Clinical Nomogram for Predicting Cancer-Specific Survival in Adult Patients After Primary Surgery for Epithelial Ovarian Cancer: A Real-World Analysis Based on the Surveillance, Epidemiology, and End Results Database and External Validation in a Tertiary Center","Li X, Xu H, Yan L, Gao J, Zhu L.","Front Oncol. 2021 Apr 20;11:670644. doi: 10.3389/fonc.2021.670644. eCollection 2021.","Li X","Front Oncol","2021","2021/05/07","PMC8093627","","10.3389/fonc.2021.670644"
"32547138","Nomogram for Predicting Risk of Digestive Carcinoma Among Patients with Type 2 Diabetes","Feng LH, Bu KP, Ren S, Yang Z, Li BX, Deng CE.","Diabetes Metab Syndr Obes. 2020 May 21;13:1763-1770. doi: 10.2147/DMSO.S251063. eCollection 2020.","Feng LH","Diabetes Metab Syndr Obes","2020","2020/06/18","PMC7247727","","10.2147/DMSO.S251063"
"36213933","A machine learning-based diagnostic model for children with autism spectrum disorders complicated with intellectual disability","Song C, Jiang ZQ, Hu LF, Li WH, Liu XL, Wang YY, Jin WY, Zhu ZW.","Front Psychiatry. 2022 Sep 21;13:993077. doi: 10.3389/fpsyt.2022.993077. eCollection 2022.","Song C","Front Psychiatry","2022","2022/10/10","PMC9533131","","10.3389/fpsyt.2022.993077"
"33057333","Developing and validating subjective and objective risk-assessment measures for predicting mortality after major surgery: An international prospective cohort study","Wong DJN, Harris S, Sahni A, Bedford JR, Cortes L, Shawyer R, Wilson AM, Lindsay HA, Campbell D, Popham S, Barneto LM, Myles PS; SNAP-2: EPICCS collaborators; Moonesinghe SR.","PLoS Med. 2020 Oct 15;17(10):e1003253. doi: 10.1371/journal.pmed.1003253. eCollection 2020 Oct.","Wong DJN","PLoS Med","2020","2020/10/15","PMC7561094","","10.1371/journal.pmed.1003253"
"33853434","Establishment of a prediction model for early and mid-term complications for patients undergoing catheter insertion for peritoneal dialysis","Ma Y, Liu S, Yang M, Zou Y, Xue D, Wang Y, Xie X, Chen H, Liu Y.","J Int Med Res. 2021 Apr;49(4):3000605211004524. doi: 10.1177/03000605211004524.","Ma Y","J Int Med Res","2021","2021/04/15","PMC8059045","","10.1177/03000605211004524"
"33816136","Derivation of a Contextually-Appropriate COVID-19 Mortality Scale for Low-Resource Settings","Pigoga JL, Omer YO, Wallis LA.","Ann Glob Health. 2021 Mar 26;87(1):31. doi: 10.5334/aogh.3278.","Pigoga JL","Ann Glob Health","2021","2021/04/05","PMC7996452","","10.5334/aogh.3278"
"33769560","Early identification of epilepsy surgery candidates: A multicenter, machine learning study","Wissel BD, Greiner HM, Glauser TA, Pestian JP, Kemme AJ, Santel D, Ficker DM, Mangano FT, Szczesniak RD, Dexheimer JW.","Acta Neurol Scand. 2021 Jul;144(1):41-50. doi: 10.1111/ane.13418. Epub 2021 Mar 26.","Wissel BD","Acta Neurol Scand","2021","2021/03/26","PMC8178229","NIHMS1694418","10.1111/ane.13418"
"35199484","International external validation of a stratification tool to identify branch-duct intraductal papillary mucinous neoplasms at lowest risk of progression","Overbeek KA, van Leeuwen N, Tacelli M, Anwar MS, Yousaf MN, Chhoda A, Arcidiacono PG, Gonda TA, Wallace MB, Capurso G, Farrell JJ, Cahen DL, Bruno MJ.","United European Gastroenterol J. 2022 Mar;10(2):169-178. doi: 10.1002/ueg2.12207. Epub 2022 Feb 24.","Overbeek KA","United European Gastroenterol J","2022","2022/02/24","PMC8911544","","10.1002/ueg2.12207"
"36590701","Physiologic signatures within six hours of hospitalization identify acute illness phenotypes","Ren Y, Loftus TJ, Li Y, Guan Z, Ruppert MM, Datta S, Upchurch GR Jr, Tighe PJ, Rashidi P, Shickel B, Ozrazgat-Baslanti T, Bihorac A.","PLOS Digit Health. 2022;1(10):e0000110. doi: 10.1371/journal.pdig.0000110. Epub 2022 Oct 13.","Ren Y","PLOS Digit Health","2022","2023/01/02","PMC9802629","NIHMS1855511","10.1371/journal.pdig.0000110"
"35740526","Role of Artificial Intelligence in Radiogenomics for Cancers in the Era of Precision Medicine","Saxena S, Jena B, Gupta N, Das S, Sarmah D, Bhattacharya P, Nath T, Paul S, Fouda MM, Kalra M, Saba L, Pareek G, Suri JS.","Cancers (Basel). 2022 Jun 9;14(12):2860. doi: 10.3390/cancers14122860.","Saxena S","Cancers (Basel)","2022","2022/06/24","PMC9220825","","10.3390/cancers14122860"
"35765099","Sparse logistic regression revealed the associations between HBV PreS quasispecies and hepatocellular carcinoma","Jia JA, Zhang S, Bai X, Fang M, Chen S, Liang X, Zhu S, Wong DK, Zhang A, Feng J, Sun F, Gao C.","Virol J. 2022 Jun 28;19(1):114. doi: 10.1186/s12985-022-01836-9.","Jia JA","Virol J","2022","2022/06/28","PMC9238101","","10.1186/s12985-022-01836-9"
"34888391","Understanding Anterior Shoulder Instability Through Machine Learning: New Models That Predict Recurrence, Progression to Surgery, and Development of Arthritis","Lu Y, Pareek A, Wilbur RR, Leland DP, Krych AJ, Camp CL.","Orthop J Sports Med. 2021 Nov 23;9(11):23259671211053326. doi: 10.1177/23259671211053326. eCollection 2021 Nov.","Lu Y","Orthop J Sports Med","2021","2021/12/10","PMC8649098","","10.1177/23259671211053326"
"29900413","Development and internal validation of a prediction rule for post-stroke infection and post-stroke pneumonia in acute stroke patients","Westendorp WF, Vermeij JD, Hilkens NA, Brouwer MC, Algra A, van der Worp HB, Dippel DW, van de Beek D, Nederkoorn PJ.","Eur Stroke J. 2018 Jun;3(2):136-144. doi: 10.1177/2396987318764519. Epub 2018 Mar 8.","Westendorp WF","Eur Stroke J","2018","2018/06/15","PMC5992742","","10.1177/2396987318764519"
"34285939","NTCP Modeling of Late Effects for Head and Neck Cancer: A Systematic Review","Stieb S, Lee A, van Dijk LV, Frank S, Fuller CD, Blanchard P.","Int J Part Ther. 2021 Jun 25;8(1):95-107. doi: 10.14338/20-00092. eCollection 2021 Summer.","Stieb S","Int J Part Ther","2021","2021/07/21","PMC8270107","","10.14338/20-00092"
"28850152","Development of Multivariable Models to Predict and Benchmark Transfusion in Elective Surgery Supporting Patient Blood Management","Hayn D, Kreiner K, Ebner H, Kastner P, Breznik N, Rzepka A, Hofmann A, Gombotz H, Schreier G.","Appl Clin Inform. 2017 Jun 14;8(2):617-631. doi: 10.4338/ACI-2016-11-RA-0195.","Hayn D","Appl Clin Inform","2017","2017/08/30","PMC6241749","","10.4338/ACI-2016-11-RA-0195"
"33598393","Performance of Risk Assessment Models for Prevalent or Undiagnosed Type 2 Diabetes Mellitus in a Multi-Ethnic Population-The Helius Study","Obura MO, van Valkengoed IG, Rutters F, 't Hart LM, Rauh SP, Moll van Charante EP, Snijder MB, Beulens JWJ.","Glob Heart. 2021 Feb 12;16(1):13. doi: 10.5334/gh.846.","Obura MO","Glob Heart","2021","2021/02/18","PMC7880001","","10.5334/gh.846"
"40197824","Development and validation of prediction models for sentinel lymph node status indicating postmastectomy radiotherapy in breast cancer: population-based study","Svensson M, Bendahl PO, Alkner S, Hansson E, Rydén L, Dihge L.","BJS Open. 2025 Mar 4;9(2):zraf047. doi: 10.1093/bjsopen/zraf047.","Svensson M","BJS Open","2025","2025/04/08","PMC11977109","","10.1093/bjsopen/zraf047"
"40114539","International multicentre validation of the left pancreatectomy pancreatic fistula prediction models and development and validation of the combined DISPAIR-FRS prediction model","Bonsdorff A, Kjeseth T, Kirkegård J, de Ponthaud C, Ghorbani P, Wennerblom J, Williamson C, Acher AW, Thillai M, Tarvainen T, Helanterä I, Uutela A, Sirén J, Kokkola A, Sahakyan M, Kleive D, Hagen R, Lund A, Nielsen MF, Vaillant JC, Fristedt R, Biörserud C, Bratlie SO, Tingstedt B, Labori KJ, Gaujoux S, Wigmore SJ, Hallet J, Sparrelid E, Sallinen V.","Br J Surg. 2025 Mar 4;112(3):znae313. doi: 10.1093/bjs/znae313.","Bonsdorff A","Br J Surg","2025","2025/03/21","PMC11926329","","10.1093/bjs/znae313"
"33390155","Development and validation of a lifestyle-based model for colorectal cancer risk prediction: the LiFeCRC score","Aleksandrova K, Reichmann R, Kaaks R, Jenab M, Bueno-de-Mesquita HB, Dahm CC, Eriksen AK, Tjønneland A, Artaud F, Boutron-Ruault MC, Severi G, Hüsing A, Trichopoulou A, Karakatsani A, Peppa E, Panico S, Masala G, Grioni S, Sacerdote C, Tumino R, Elias SG, May AM, Borch KB, Sandanger TM, Skeie G, Sánchez MJ, Huerta JM, Sala N, Gurrea AB, Quirós JR, Amiano P, Berntsson J, Drake I, van Guelpen B, Harlid S, Key T, Weiderpass E, Aglago EK, Cross AJ, Tsilidis KK, Riboli E, Gunter MJ.","BMC Med. 2021 Jan 4;19(1):1. doi: 10.1186/s12916-020-01826-0.","Aleksandrova K","BMC Med","2021","2021/01/04","PMC7780676","","10.1186/s12916-020-01826-0"
"33661754","Implementation of the COVID-19 Vulnerability Index Across an International Network of Health Care Data Sets: Collaborative External Validation Study","Reps JM, Kim C, Williams RD, Markus AF, Yang C, Duarte-Salles T, Falconer T, Jonnagaddala J, Williams A, Fernández-Bertolín S, DuVall SL, Kostka K, Rao G, Shoaibi A, Ostropolets A, Spotnitz ME, Zhang L, Casajust P, Steyerberg EW, Nyberg F, Kaas-Hansen BS, Choi YH, Morales D, Liaw ST, Abrahão MTF, Areia C, Matheny ME, Lynch KE, Aragón M, Park RW, Hripcsak G, Reich CG, Suchard MA, You SC, Ryan PB, Prieto-Alhambra D, Rijnbeek PR.","JMIR Med Inform. 2021 Apr 5;9(4):e21547. doi: 10.2196/21547.","Reps JM","JMIR Med Inform","2021","2021/03/04","PMC8023380","","10.2196/21547"
"34738095","National time trends in mortality and graft survival following liver transplantation from circulatory death or brainstem death donors","Wallace D, Cowling TE, Suddle A, Gimson A, Rowe I, Callaghan C, Sapisochin G, Ivanics T, Claasen M, Mehta N, Heaton N, van der Meulen J, Walker K.","Br J Surg. 2021 Dec 17;109(1):79-88. doi: 10.1093/bjs/znab347.","Wallace D","Br J Surg","2021","2021/11/05","PMC10364702","","10.1093/bjs/znab347"
"36147884","Development of Clinical Risk Scores for Detection of COVID-19 in Suspected Patients During a Local Outbreak in China: A Retrospective Cohort Study","Sun Z, Guo Y, He W, Chen S, Sun C, Zhu H, Li J, Chen Y, Du Y, Wang G, Yang X, Su H.","Int J Public Health. 2022 Sep 6;67:1604794. doi: 10.3389/ijph.2022.1604794. eCollection 2022.","Sun Z","Int J Public Health","2022","2022/09/23","PMC9485465","","10.3389/ijph.2022.1604794"
"27553666","Modeling preoperative risk factors for potentially lethal morbidities using a nationwide Japanese web-based database of patients undergoing distal gastrectomy for gastric cancer","Kunisaki C, Miyata H, Konno H, Saze Z, Hirahara N, Kikuchi H, Wakabayashi G, Gotoh M, Mori M.","Gastric Cancer. 2017 May;20(3):496-507. doi: 10.1007/s10120-016-0634-0. Epub 2016 Aug 23.","Kunisaki C","Gastric Cancer","2017","2016/08/25","","","10.1007/s10120-016-0634-0"
"36420401","Developing and validating a multivariable prediction model for predicting the cost of colon surgery","Taha A, Taha-Mehlitz S, Ochs V, Enodien B, Honaker MD, Frey DM, Cattin PC.","Front Surg. 2022 Nov 7;9:939079. doi: 10.3389/fsurg.2022.939079. eCollection 2022.","Taha A","Front Surg","2022","2022/11/24","PMC9676240","","10.3389/fsurg.2022.939079"
"35326350","Outcomes after Flow Diverter Treatment in Subarachnoid Hemorrhage: A Meta-Analysis and Development of a Clinical Prediction Model (OUTFLOW)","Ten Brinck MFM, Shimanskaya VE, Aquarius R, Bartels RHMA, Meijer FJA, Koopmans PC, de Jong G, Wakhloo AK, de Vries J, Boogaarts HD.","Brain Sci. 2022 Mar 15;12(3):394. doi: 10.3390/brainsci12030394.","Ten Brinck MFM","Brain Sci","2022","2022/03/25","PMC8946659","","10.3390/brainsci12030394"
"35977984","Nomograms predicting cancer-specific survival for stage IV colorectal cancer with synchronous lung metastases","Cheng P, Chen H, Huang F, Li J, Liu H, Zheng Z, Lu Z.","Sci Rep. 2022 Aug 17;12(1):13952. doi: 10.1038/s41598-022-18258-w.","Cheng P","Sci Rep","2022","2022/08/17","PMC9385743","","10.1038/s41598-022-18258-w"
"37445243","Computer-Aided Detection for Pancreatic Cancer Diagnosis: Radiological Challenges and Future Directions","Ramaekers M, Viviers CGA, Janssen BV, Hellström TAE, Ewals L, van der Wulp K, Nederend J, Jacobs I, Pluyter JR, Mavroeidis D, van der Sommen F, Besselink MG, Luyer MDP; E/MTIC Oncology Collaborative Group.","J Clin Med. 2023 Jun 22;12(13):4209. doi: 10.3390/jcm12134209.","Ramaekers M","J Clin Med","2023","2023/07/14","PMC10342462","","10.3390/jcm12134209"
"34671691","Application of Machine Learning Algorithms to Predict Clinically Meaningful Improvement After Arthroscopic Anterior Cruciate Ligament Reconstruction","Kunze KN, Polce EM, Ranawat AS, Randsborg PH, Williams RJ 3rd, Allen AA, Nwachukwu BU; HSS ACL Registry Group; Pearle A, Stein BS, Dines D, Kelly A, Kelly B, Rose H, Maynard M, Strickland S, Coleman S, Hannafin J, MacGillivray J, Marx R, Warren R, Rodeo S, Fealy S, O'Brien S, Wickiewicz T, Dines JS, Cordasco F, Altcheck D.","Orthop J Sports Med. 2021 Oct 14;9(10):23259671211046575. doi: 10.1177/23259671211046575. eCollection 2021 Oct.","Kunze KN","Orthop J Sports Med","2021","2021/10/21","PMC8521431","","10.1177/23259671211046575"
"34849588","Growth prediction model for abdominal aortic aneurysms","Ristl R, Klopf J, Scheuba A, Wolf F, Funovics M, Gollackner B, Wanhainen A, Neumayer C, Posch M, Brostjan C, Eilenberg W.","Br J Surg. 2022 Feb 1;109(2):211-219. doi: 10.1093/bjs/znab407.","Ristl R","Br J Surg","2022","2021/12/01","PMC10364708","","10.1093/bjs/znab407"
"38517846","Development of short forms for screening children's dental caries and urgent treatment needs using item response theory and machine learning methods","Xiong D, Marcus M, Maida CA, Lyu Y, Hays RD, Wang Y, Shen J, Spolsky VW, Lee SY, Crall JJ, Liu H.","PLoS One. 2024 Mar 22;19(3):e0299947. doi: 10.1371/journal.pone.0299947. eCollection 2024.","Xiong D","PLoS One","2024","2024/03/22","PMC10959356","","10.1371/journal.pone.0299947"
"26310398","Association of worker characteristics and early reimbursement for physical therapy, chiropractic and opioid prescriptions with workers' compensation claim duration, for cases of acute low back pain: an observational cohort study","Busse JW, Ebrahim S, Heels-Ansdell D, Wang L, Couban R, Walter SD.","BMJ Open. 2015 Aug 26;5(8):e007836. doi: 10.1136/bmjopen-2015-007836.","Busse JW","BMJ Open","2015","2015/08/28","PMC4554906","","10.1136/bmjopen-2015-007836"
"37283795","The aMAP Score is an Independent Risk Factor for Intermediate-stage Hepatocellular Carcinoma: A Large Retrospective Cohort Study","Chen Y, Shi Y, Lu L, Wang X, Lin Q, Lin Y, Wang R, Zhu H, Zheng P, Chen X.","J Cancer. 2023 May 8;14(8):1272-1281. doi: 10.7150/jca.79377. eCollection 2023.","Chen Y","J Cancer","2023","2023/06/07","PMC10240665","","10.7150/jca.79377"
"38778417","Prognosis prediction models for post-stroke depression: a protocol for systematic review, meta-analysis, and critical appraisal","Zhou L, Wang L, Liu G, Cai E.","Syst Rev. 2024 May 22;13(1):138. doi: 10.1186/s13643-024-02544-x.","Zhou L","Syst Rev","2024","2024/05/22","PMC11110183","","10.1186/s13643-024-02544-x"
"36990898","Lung ultrasound score severity cut-off points in COVID-19 pneumonia. A systematic review and validating cohort","Gil-Rodríguez J, Martos-Ruiz M, Benavente-Fernández A, Aranda-Laserna P, Montero-Alonso MÁ, Peregrina-Rivas JA, Fernández-Reyes D, Martínez de Victoria-Carazo J, Guirao-Arrabal E, Hernández-Quero J.","Med Clin (Barc). 2023 Jun 23;160(12):531-539. doi: 10.1016/j.medcli.2023.01.024. Epub 2023 Mar 10.","Gil-Rodríguez J","Med Clin (Barc)","2023","2023/03/29","PMC9998289","","10.1016/j.medcli.2023.01.024"
"38601655","Gender potentially affects early postoperative hyponatremia in pituitary adenoma: XGBoost-based predictive modeling","Peng Z, Li XJ, Wang YF, Li ZY, Wang J, Chen CL, Yan HY, Jin W, Lu Y, Zhuang Z, Hang CH, Li W.","Heliyon. 2024 Apr 2;10(7):e28958. doi: 10.1016/j.heliyon.2024.e28958. eCollection 2024 Apr 15.","Peng Z","Heliyon","2024","2024/04/11","PMC11004583","","10.1016/j.heliyon.2024.e28958"
"34322745","Prognostic nomogram to predict the overall survival of patients with early-onset colorectal cancer: a population-based analysis","Wu J, Lu L, Chen H, Lin Y, Zhang H, Chen E, Lin W, Li J, Chen X.","Int J Colorectal Dis. 2021 Sep;36(9):1981-1993. doi: 10.1007/s00384-021-03992-w. Epub 2021 Jul 29.","Wu J","Int J Colorectal Dis","2021","2021/07/29","PMC8346459","","10.1007/s00384-021-03992-w"
"37117793","Development and validation of DNA methylation scores in two European cohorts augment 10-year risk prediction of type 2 diabetes","Cheng Y, Gadd DA, Gieger C, Monterrubio-Gómez K, Zhang Y, Berta I, Stam MJ, Szlachetka N, Lobzaev E, Wrobel N, Murphy L, Campbell A, Nangle C, Walker RM, Fawns-Ritchie C, Peters A, Rathmann W, Porteous DJ, Evans KL, McIntosh AM, Cannings TI, Waldenberger M, Ganna A, McCartney DL, Vallejos CA, Marioni RE.","Nat Aging. 2023 Apr;3(4):450-458. doi: 10.1038/s43587-023-00391-4. Epub 2023 Apr 6.","Cheng Y","Nat Aging","2023","2023/04/28","","","10.1038/s43587-023-00391-4"
"33334318","Derivation and validation of a prognostic model for predicting in-hospital mortality in patients admitted with COVID-19 in Wuhan, China: the PLANS (platelet lymphocyte age neutrophil sex) model","Li J, Chen Y, Chen S, Wang S, Zhang D, Wang J, Postmus D, Zeng H, Qin G, Shen Y, Jiang J, Yu Y.","BMC Infect Dis. 2020 Dec 17;20(1):959. doi: 10.1186/s12879-020-05688-y.","Li J","BMC Infect Dis","2020","2020/12/18","PMC7744735","","10.1186/s12879-020-05688-y"
"33216838","External Validation of a Predictive Model for Acute Skin Radiation Toxicity in the REQUITE Breast Cohort","Rattay T, Seibold P, Aguado-Barrera ME, Altabas M, Azria D, Barnett GC, Bultijnck R, Chang-Claude J, Choudhury A, Coles CE, Dunning AM, Elliott RM, Farcy Jacquet MP, Gutiérrez-Enríquez S, Johnson K, Müller A, Post G, Rancati T, Reyes V, Rosenstein BS, De Ruysscher D, de Santis MC, Sperk E, Stobart H, Symonds RP, Taboada-Valladares B, Vega A, Veldeman L, Webb AJ, West CM, Valdagni R, Talbot CJ; REQUITE consortium.","Front Oncol. 2020 Oct 30;10:575909. doi: 10.3389/fonc.2020.575909. eCollection 2020.","Rattay T","Front Oncol","2020","2020/11/20","PMC7664984","","10.3389/fonc.2020.575909"
"39443624","Development and assessment of a machine learning tool for predicting emergency admission in Scotland","Liley J, Bohner G, Emerson SR, Mateen BA, Borland K, Carr D, Heald S, Oduro SD, Ireland J, Moffat K, Porteous R, Riddell S, Rogers S, Thoma I, Cunningham N, Holmes C, Payne K, Vollmer SJ, Vallejos CA, Aslett LJM.","NPJ Digit Med. 2024 Oct 23;7(1):277. doi: 10.1038/s41746-024-01250-1.","Liley J","NPJ Digit Med","2024","2024/10/24","PMC11499905","","10.1038/s41746-024-01250-1"
"36316072","Canadian Anaphylaxis Network-Predicting Recurrence after Emergency Presentation for Allergic REaction (CAN-PREPARE): a prospective, cohort study protocol","Alqurashi W, Shaker M, Wells GA, Collins GS, Greenhawt M, Curran JA, Zemek R, Schuh S, Ellis A, Gerdts J, Kreviazuk C, Dixon A, Eltorki M, Freedman SB, Gravel J, Poonai N, Worm M, Plint AC.","BMJ Open. 2022 Oct 31;12(10):e061976. doi: 10.1136/bmjopen-2022-061976.","Alqurashi W","BMJ Open","2022","2022/10/31","PMC9628530","","10.1136/bmjopen-2022-061976"
"32838300","Artificial Intelligence-Based Clinical Decision Support for COVID-19-Where Art Thou?","Unberath M, Ghobadi K, Levin S, Hinson J, Hager GD.","Adv Intell Syst. 2020 Sep;2(9):2000104. doi: 10.1002/aisy.202000104. Epub 2020 Jun 23.","Unberath M","Adv Intell Syst","2020","2020/08/25","PMC7361146","","10.1002/aisy.202000104"
