PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33549087","An empirical analysis of dealing with patients who are lost to follow-up when developing prognostic models using a cohort design","Reps JM, Rijnbeek P, Cuthbert A, Ryan PB, Pratt N, Schuemie M.","BMC Med Inform Decis Mak. 2021 Feb 6;21(1):43. doi: 10.1186/s12911-021-01408-x.","Reps JM","BMC Med Inform Decis Mak","2021","2021/02/07","PMC7866757","","10.1186/s12911-021-01408-x"
"33563629","False-negative RT-PCR for COVID-19 and a diagnostic risk score: a retrospective cohort study among patients admitted to hospital","Gupta-Wright A, Macleod CK, Barrett J, Filson SA, Corrah T, Parris V, Sandhu G, Harris M, Tennant R, Vaid N, Takata J, Duraisingham S, Gandy N, Chana H, Whittington A, McGregor A, Papineni P.","BMJ Open. 2021 Feb 9;11(2):e047110. doi: 10.1136/bmjopen-2020-047110.","Gupta-Wright A","BMJ Open","2021","2021/02/10","PMC7874904","","10.1136/bmjopen-2020-047110"
"38499940","Development and Validation of Machine Learning Algorithms to Predict 1-Year Ischemic Stroke and Bleeding Events in Patients with Atrial Fibrillation and Cancer","Truong B, Zheng J, Hornsby L, Fox B, Chou C, Qian J.","Cardiovasc Toxicol. 2024 Apr;24(4):365-374. doi: 10.1007/s12012-024-09843-8. Epub 2024 Mar 18.","Truong B","Cardiovasc Toxicol","2024","2024/03/19","PMC10998799","","10.1007/s12012-024-09843-8"
"39816468","Immunomodulatory and biological properties of helminth-derived small molecules: Potential applications in diagnostics and therapeutics","Yeshi K, Ruscher R, Loukas A, Wangchuk P.","Front Parasitol. 2022 Sep 9;1:984152. doi: 10.3389/fpara.2022.984152. eCollection 2022.","Yeshi K","Front Parasitol","2022","2025/01/16","PMC11731824","","10.3389/fpara.2022.984152"
"38728035","Risk Assessment Models for Venous Thromboembolism in Medical Inpatients","Häfliger E, Kopp B, Darbellay Farhoumand P, Choffat D, Rossel JB, Reny JL, Aujesky D, Méan M, Baumgartner C.","JAMA Netw Open. 2024 May 1;7(5):e249980. doi: 10.1001/jamanetworkopen.2024.9980.","Häfliger E","JAMA Netw Open","2024","2024/05/10","PMC11087835","","10.1001/jamanetworkopen.2024.9980"
"39536306","Early Identification of Cognitive Impairment in Community Environments Through Modeling Subtle Inconsistencies in Questionnaire Responses: Machine Learning Model Development and Validation","Gao H, Schneider S, Hernandez R, Harris J, Maupin D, Junghaenel DU, Kapteyn A, Stone A, Zelinski E, Meijer E, Lee PJ, Orriens B, Jin H.","JMIR Form Res. 2024 Nov 13;8:e54335. doi: 10.2196/54335.","Gao H","JMIR Form Res","2024","2024/11/13","PMC11602764","","10.2196/54335"
"38756761","Prognostic Accuracy of Screening Tools for Clinical Deterioration in Adults With Suspected Sepsis in Northeastern Thailand: A Cohort Validation Study","Wixon-Genack J, Wright SW, Cobb Ortega NL, Hantrakun V, Rudd KE, Teparrukkul P, Limmathurotsakul D, West TE.","Open Forum Infect Dis. 2024 May 2;11(5):ofae245. doi: 10.1093/ofid/ofae245. eCollection 2024 May.","Wixon-Genack J","Open Forum Infect Dis","2024","2024/05/17","PMC11097208","","10.1093/ofid/ofae245"
"40052169","International validation of a pre-transplant risk assessment tool for graft survival in pediatric kidney transplant recipients","Oomen L, de Wall LL, Tönshoff B, Krupka K, Harambat J, Hogan J, Couchoud C, Savoye E, de Jong H, Cornelissen EAM, Bouts AHM, Keijzer-Veen MG, Feitz WFJ, Bootsma-Robroeks CMHHT.","Clin Kidney J. 2025 Jan 28;18(3):sfaf031. doi: 10.1093/ckj/sfaf031. eCollection 2025 Mar.","Oomen L","Clin Kidney J","2025","2025/03/07","PMC11883223","","10.1093/ckj/sfaf031"
"40224270","Lower early mortality and risk prediction improvement of obesity after acute pulmonary embolism: results from a multicenter cohort analysis with external validation","Chopard R, Bertoletti L, Badoz M, Meneveau N, Ecarnot F, Jiménez LL, Madridano O, Díaz Peromingo JA, De la Fuente ML, Monreal M, Piazza G; RIETE Investigators.","Res Pract Thromb Haemost. 2025 Feb 28;9(2):102718. doi: 10.1016/j.rpth.2025.102718. eCollection 2025 Feb.","Chopard R","Res Pract Thromb Haemost","2025","2025/04/14","PMC11992428","","10.1016/j.rpth.2025.102718"
"39432804","Harmonizing neuropathic pain research: outcomes of the London consensus meeting on peripheral tissue studies","Villa S, Aasvang EK, Attal N, Baron R, Bourinet E, Calvo M, Finnerup NB, Galosi E, Hockley JRF, Karlsson P, Kemp H, Körner J, Kutafina E, Lampert A, Mürk M, Nochi Z, Price TJ, Rice ASC, Sommer C, Taba P, Themistocleous AC, Treede RD, Truini A, Üçeyler N, Bennett DL, Schmid AB, Denk F.","Pain. 2025 May 1;166(5):994-1001. doi: 10.1097/j.pain.0000000000003445. Epub 2024 Oct 16.","Villa S","Pain","2025","2024/10/21","PMC12004985","","10.1097/j.pain.0000000000003445"
"40204305","Clinical predictors of flare and drug-free remission in rheumatoid arthritis: preliminary results from the prospective BIO-FLARE experimental medicine study","Rayner F, Hiu S, Melville A, Bigirumurame T, Anderson A, Dyke B, Kerrigan S, McGucken A, Prichard J, Shahrokhabadi MS, Hilkens CMU, Buckley CD, McInnes IB, Ng WF, Goodyear C, Teare D, Filer A, Siebert S, Raza K, Pratt A, Baker KF, Isaacs J.","BMJ Open. 2025 Apr 9;15(4):e092478. doi: 10.1136/bmjopen-2024-092478.","Rayner F","BMJ Open","2025","2025/04/09","PMC11987156","","10.1136/bmjopen-2024-092478"
"39509012","Preoperative anemia is associated with increased length of stay in adult spinal deformity surgery: evaluation of a large single-center patient cohort and future suggestions for patient optimization","Dagli MM, Wathen CA, Golubovsky JL, Ghenbot Y, Arena JD, Santangelo G, Heintz J, Ali ZS, Welch WC, Yoon JW, Arlet V, Ozturk AK.","Spine Deform. 2025 Mar;13(2):625-637. doi: 10.1007/s43390-024-01003-w. Epub 2024 Nov 7.","Dagli MM","Spine Deform","2025","2024/11/07","PMC11893697","","10.1007/s43390-024-01003-w"
"40413291","Validation of the prognostic model ""oncologiq palliative"" for head and neck cancer patients","van den Besselaar BN, van Klaveren D, Berzenji D, Hoesseini A, Jansen JC, Hardillo JA, Baatenburg de Jong RJ, Offerman MPJ, Sewnaik A.","Eur Arch Otorhinolaryngol. 2025 May 24. doi: 10.1007/s00405-025-09462-1. Online ahead of print.","van den Besselaar BN","Eur Arch Otorhinolaryngol","2025","2025/05/24","","","10.1007/s00405-025-09462-1"
"39649777","Prediction of violent reoffending in people released from prison in England: External validation study of a risk assessment tool (OxRec)","Beaudry G, Yu R, Miller O, Prescott-Mayling L, Fanshawe TR, Fazel S.","J Crim Justice. 2023 May;86:102061. doi: 10.1016/j.jcrimjus.2023.102061.","Beaudry G","J Crim Justice","2023","2024/12/09","PMC7617015","EMS173195","10.1016/j.jcrimjus.2023.102061"
"38450712","Individualized prediction of critical illness in older adults: Validation of an elders risk assessment model","Herasevich S, Minteer SA, Boswell CL, Hanson AC, Dong Y, Gajic O, Barwise AK.","J Am Geriatr Soc. 2024 Jun;72(6):1839-1846. doi: 10.1111/jgs.18861. Epub 2024 Mar 7.","Herasevich S","J Am Geriatr Soc","2024","2024/03/07","PMC11187675","NIHMS1972391","10.1111/jgs.18861"
"36199162","Clinical predictive models in equine medicine: A systematic review","Cummings CO, Krucik DDR, Price E.","Equine Vet J. 2023 Jul;55(4):573-583. doi: 10.1111/evj.13880. Epub 2022 Nov 8.","Cummings CO","Equine Vet J","2023","2022/10/05","PMC10073351","NIHMS1839917","10.1111/evj.13880"
"36648615","Systematic review of machine learning-based radiomics approach for predicting microsatellite instability status in colorectal cancer","Wang Q, Xu J, Wang A, Chen Y, Wang T, Chen D, Zhang J, Brismar TB.","Radiol Med. 2023 Feb;128(2):136-148. doi: 10.1007/s11547-023-01593-x. Epub 2023 Jan 17.","Wang Q","Radiol Med","2023","2023/01/17","PMC9938810","","10.1007/s11547-023-01593-x"
"40591064","Stockholm Score of Lesion Detection on Computed Tomography following Mild Traumatic Brain Injury (SELECT-TBI) Study: Pilot Analysis and Statistical Analysis Plan","Yang LJ, Tatter C, Fletcher-Sandersjöö A, Froese L, Lassarén P, Tjerkaski J, Bergman EE, Björkman FE, Bronge J, Antonsson J, Teromaa K, Nylander M, Örtqvist S, Kylander W, Lindqvist W, Ängeby K, Rubenson Wahlin R, Thelin EP.","Acta Neurochir (Wien). 2025 Jul 1;167(1):181. doi: 10.1007/s00701-025-06598-1.","Yang LJ","Acta Neurochir (Wien)","2025","2025/07/01","PMC12213853","","10.1007/s00701-025-06598-1"
"36369773","Empirical comparison of routinely collected electronic health record data for head and neck cancer-specific survival in machine-learnt prognostic models","Kotevski DP, Smee RI, Vajdic CM, Field M.","Head Neck. 2023 Feb;45(2):365-379. doi: 10.1002/hed.27241. Epub 2022 Nov 11.","Kotevski DP","Head Neck","2023","2022/11/12","PMC10100433","","10.1002/hed.27241"
"39113482","A machine learning-based approach for individualized prediction of short-term outcomes after anterior cervical corpectomy","Karabacak M, Schupper A, Carr M, Margetis K.","Asian Spine J. 2024 Aug;18(4):541-549. doi: 10.31616/asj.2024.0048. Epub 2024 Aug 8.","Karabacak M","Asian Spine J","2024","2024/08/08","PMC11366553","","10.31616/asj.2024.0048"
"39061381","Investigating Whether a Combination of Electro-Encephalography and Gene Expression Profiling Can Predict the Risk of Chronic Pain: A Protocol for an Observational Prospective Cohort Study","Sannes AC, Ghani U, Niazi IK, Moberget T, Jonassen R, Haavik H, Gjerstad J.","Brain Sci. 2024 Jun 26;14(7):641. doi: 10.3390/brainsci14070641.","Sannes AC","Brain Sci","2024","2024/07/27","PMC11274615","","10.3390/brainsci14070641"
"36229351","Estimating skills level in recreational skiing: Development and validation of a practical multidimensional instrument","Luppino FS, den Hollander-Gijsman ME, Dekker FW, Bartlema KA, van Diepen M.","Scand J Med Sci Sports. 2023 Jan;33(1):55-63. doi: 10.1111/sms.14245. Epub 2022 Oct 22.","Luppino FS","Scand J Med Sci Sports","2023","2022/10/13","PMC10091691","","10.1111/sms.14245"
"33870837","Availability and reporting quality of external validations of machine-learning prediction models with orthopedic surgical outcomes: a systematic review","Groot OQ, Bindels BJJ, Ogink PT, Kapoor ND, Twining PK, Collins AK, Bongers MER, Lans A, Oosterhoff JHF, Karhade AV, Verlaan JJ, Schwab JH.","Acta Orthop. 2021 Aug;92(4):385-393. doi: 10.1080/17453674.2021.1910448. Epub 2021 Apr 18.","Groot OQ","Acta Orthop","2021","2021/04/19","PMC8436968","","10.1080/17453674.2021.1910448"
"39010044","Development and validation of a model to predict ceiling of care in COVID-19 hospitalized patients","Pallarès N, Inouzhe H, Straw S, Safdar N, Fernández D, Cortés J, Rodríguez L, Videla S, Barrio I, Witte KK, Carratalà J, Tebé C; MetroSud; DIVINE study group.","BMC Palliat Care. 2024 Jul 16;23(1):173. doi: 10.1186/s12904-024-01490-8.","Pallarès N","BMC Palliat Care","2024","2024/07/15","PMC11250965","","10.1186/s12904-024-01490-8"
"38106308","Can machine learning models improve early detection of brain metastases using diffusion weighted imaging-based radiomics?","Madamesila J, Tchistiakova E, Faruqi S, Das S, Ploquin N.","Quant Imaging Med Surg. 2023 Dec 1;13(12):7706-7718. doi: 10.21037/qims-23-441. Epub 2023 Sep 19.","Madamesila J","Quant Imaging Med Surg","2023","2023/12/18","PMC10722027","","10.21037/qims-23-441"
"38362960","Automated echocardiographic left ventricular dimension assessment in dogs using artificial intelligence: Development and validation","Stowell CC, Kallassy V, Lane B, Abbott J, Borgeat K, Connolly D, Domenech O, Dukes-McEwan J, Ferasin L, Del Palacio JF, Linney C, Matos JN, Spalla I, Summerfield N, Vezzosi T, Howard JP, Shun-Shin MJ, Francis DP, Fuentes VL.","J Vet Intern Med. 2024 Mar-Apr;38(2):922-930. doi: 10.1111/jvim.17012. Epub 2024 Feb 16.","Stowell CC","J Vet Intern Med","2024","2024/02/16","PMC10937473","","10.1111/jvim.17012"
"36751456","Predicting neurosurgical referral outcomes in patients with chronic subdural hematomas using machine learning algorithms - A multi-center feasibility study","Biswas S, MacArthur JI, Pandit A, McMenemy L, Sarkar V, Thompson H, Saleemi MS, Chintzewen J, Almansoor ZR, Chai XT, Hardman E, Torrie C, Holt M, Hanna T, Sobieraj A, Toma A, George KJ.","Surg Neurol Int. 2023 Jan 20;14:22. doi: 10.25259/SNI_1086_2022. eCollection 2023.","Biswas S","Surg Neurol Int","2023","2023/02/08","PMC9899452","","10.25259/SNI_1086_2022"
"30614028","Sample size considerations and predictive performance of multinomial logistic prediction models","de Jong VMT, Eijkemans MJC, van Calster B, Timmerman D, Moons KGM, Steyerberg EW, van Smeden M.","Stat Med. 2019 Apr 30;38(9):1601-1619. doi: 10.1002/sim.8063. Epub 2019 Jan 6.","de Jong VMT","Stat Med","2019","2019/01/08","PMC6590172","","10.1002/sim.8063"
"31346948","Identification of clinically relevant features in hypertensive patients using penalized regression: a case study of cardiovascular events","Garcia-Carretero R, Barquero-Perez O, Mora-Jimenez I, Soguero-Ruiz C, Goya-Esteban R, Ramos-Lopez J.","Med Biol Eng Comput. 2019 Sep;57(9):2011-2026. doi: 10.1007/s11517-019-02007-9. Epub 2019 Jul 25.","Garcia-Carretero R","Med Biol Eng Comput","2019","2019/07/27","","","10.1007/s11517-019-02007-9"
"35682996","Molecular Markers of Kidney Transplantation Outcome: Current Omics Tools and Future Developments","Lepoittevin M, Kerforne T, Pellerin L, Hauet T, Thuillier R.","Int J Mol Sci. 2022 Jun 5;23(11):6318. doi: 10.3390/ijms23116318.","Lepoittevin M","Int J Mol Sci","2022","2022/06/10","PMC9181061","","10.3390/ijms23116318"
"34682155","Using Combinations of Both Clinical and Radiographic Parameters to Develop a Diagnostic Prediction Model Demonstrated an Excellent Performance in Early Detection of Patients with Blount's Disease","Adulkasem N, Wongcharoenwatana J, Ariyawatkul T, Chotigavanichaya C, Kaewpornsawan K, Eamsobhana P.","Children (Basel). 2021 Oct 6;8(10):890. doi: 10.3390/children8100890.","Adulkasem N","Children (Basel)","2021","2021/10/23","PMC8534753","","10.3390/children8100890"
"37891221","The quest for the reliability of machine learning models in binary classification on tabular data","Araujo Santos VC, Cardoso L, Alves R.","Sci Rep. 2023 Oct 27;13(1):18464. doi: 10.1038/s41598-023-45876-9.","Araujo Santos VC","Sci Rep","2023","2023/10/27","PMC10611807","","10.1038/s41598-023-45876-9"
"35058592","Risk-stratified selection to colonoscopy in FIT colorectal cancer screening: development and temporal validation of a prediction model","Thomsen MK, Pedersen L, Erichsen R, Lash TL, Sørensen HT, Mikkelsen EM.","Br J Cancer. 2022 May;126(8):1229-1235. doi: 10.1038/s41416-022-01709-6. Epub 2022 Jan 20.","Thomsen MK","Br J Cancer","2022","2022/01/21","PMC9023517","","10.1038/s41416-022-01709-6"
"30792532","Prognostic value of serum alkaline phosphatase in spinal metastatic disease","Karhade AV, Thio QCBS, Kuverji M, Ogink PT, Ferrone ML, Schwab JH.","Br J Cancer. 2019 Mar;120(6):640-646. doi: 10.1038/s41416-019-0407-8. Epub 2019 Feb 22.","Karhade AV","Br J Cancer","2019","2019/02/23","PMC6461951","","10.1038/s41416-019-0407-8"
"34949229","Demystifying machine learning for mortality prediction","Smit JM, van Genderen ME, Reinders MJT, Gommers DAMPJ, Krijthe JH, Van Bommel J.","Crit Care. 2021 Dec 23;25(1):447. doi: 10.1186/s13054-021-03868-z.","Smit JM","Crit Care","2021","2021/12/24","PMC8697544","","10.1186/s13054-021-03868-z"
"37730397","Applying clinical decision aids for the assessment and management of febrile infants presenting to emergency care in the UK and Ireland: Febrile Infant Diagnostic Assessment and Outcome (FIDO) Study protocol","Umana E, Mills C, Norman-Bruce H, Wilson K, Mitchell H, McFetridge L, Woolfall K, Lynn FA, McKeeman G, Foster S, Barrett M, Roland D, Lyttle MD, Watson C, Waterfield T.","BMJ Open. 2023 Sep 20;13(9):e075823. doi: 10.1136/bmjopen-2023-075823.","Umana E","BMJ Open","2023","2023/09/20","PMC10514651","","10.1136/bmjopen-2023-075823"
"37562946","A systematic review of automated segmentation of 3D computed-tomography scans for volumetric body composition analysis","Mai DVC, Drami I, Pring ET, Gould LE, Lung P, Popuri K, Chow V, Beg MF, Athanasiou T, Jenkins JT; BiCyCLE Research Group.","J Cachexia Sarcopenia Muscle. 2023 Oct;14(5):1973-1986. doi: 10.1002/jcsm.13310. Epub 2023 Aug 10.","Mai DVC","J Cachexia Sarcopenia Muscle","2023","2023/08/10","PMC10570079","","10.1002/jcsm.13310"
"38434477","A Least Absolute Shrinkage and Selection Operator-Derived Predictive Model for Postoperative Respiratory Failure in a Heterogeneous Adult Elective Surgery Patient Population","Stocking JC, Taylor SL, Fan S, Wingert T, Drake C, Aldrich JM, Ong MK, Amin AN, Marmor RA, Godat L, Cannesson M, Gropper MA, Utter GH, Sandrock CE, Bime C, Mosier J, Subbian V, Adams JY, Kenyon NJ, Albertson TE, Garcia JGN, Abraham I.","CHEST Crit Care. 2023 Dec;1(3):100025. doi: 10.1016/j.chstcc.2023.100025. Epub 2023 Oct 20.","Stocking JC","CHEST Crit Care","2023","2024/03/04","PMC10907009","NIHMS1969099","10.1016/j.chstcc.2023.100025"
"38446834","Real-time prognostic biomarkers for predicting in-hospital mortality and cardiac complications in COVID-19 patients","Omar R, Tavolacci SC, Liou L, Villavisanis DF, Broza YY, Haick H.","PLOS Glob Public Health. 2024 Mar 6;4(3):e0002836. doi: 10.1371/journal.pgph.0002836. eCollection 2024.","Omar R","PLOS Glob Public Health","2024","2024/03/06","PMC10917247","","10.1371/journal.pgph.0002836"
"37396931","Do Neuroprognostic Studies Account for Self-Fulfilling Prophecy Bias in Their Methodology? The SPIN Protocol for a Systematic Review","Teixeira FJP, Ahmad B, Gibatova V, Ameli PA, da Silva I, Carneiro T, Roth W, Ford JL, Selfe TK, Greer DM, Busl KM, Maciel CB.","Crit Care Explor. 2023 Jun 28;5(7):e0943. doi: 10.1097/CCE.0000000000000943. eCollection 2023 Jul.","Teixeira FJP","Crit Care Explor","2023","2023/07/03","PMC10309514","","10.1097/CCE.0000000000000943"
"37189125","Statistical analysis of high-dimensional biomedical data: a gentle introduction to analytical goals, common approaches and challenges","Rahnenführer J, De Bin R, Benner A, Ambrogi F, Lusa L, Boulesteix AL, Migliavacca E, Binder H, Michiels S, Sauerbrei W, McShane L; for topic group “High-dimensional data” (TG9) of the STRATOS initiative.","BMC Med. 2023 May 15;21(1):182. doi: 10.1186/s12916-023-02858-y.","Rahnenführer J","BMC Med","2023","2023/05/15","PMC10186672","","10.1186/s12916-023-02858-y"
"29040268","Benefit and harm of intensive blood pressure treatment: Derivation and validation of risk models using data from the SPRINT and ACCORD trials","Basu S, Sussman JB, Rigdon J, Steimle L, Denton BT, Hayward RA.","PLoS Med. 2017 Oct 17;14(10):e1002410. doi: 10.1371/journal.pmed.1002410. eCollection 2017 Oct.","Basu S","PLoS Med","2017","2017/10/18","PMC5644999","","10.1371/journal.pmed.1002410"
"33484123","Optimizing a literature surveillance strategy to retrieve sound overall prognosis and risk assessment model papers","Kavanagh PL, Frater F, Navarro T, LaVita P, Parrish R, Iorio A.","J Am Med Inform Assoc. 2021 Mar 18;28(4):766-771. doi: 10.1093/jamia/ocaa232.","Kavanagh PL","J Am Med Inform Assoc","2021","2021/01/23","PMC7973466","","10.1093/jamia/ocaa232"
"33422112","Trends and factors associated with modification or discontinuation of the initial antiretroviral regimen during the first year of treatment in the Turkish HIV-TR Cohort, 2011-2017","Korten V, Gökengin D, Eren G, Yıldırmak T, Gencer S, Eraksoy H, Inan D, Kaptan F, Dokuzoğuz B, Karaoğlan I, Willke A, Gönen M, Ergönül Ö; HIV-TR Study Group.","AIDS Res Ther. 2021 Jan 9;18(1):4. doi: 10.1186/s12981-020-00328-6.","Korten V","AIDS Res Ther","2021","2021/01/10","PMC7796577","","10.1186/s12981-020-00328-6"
"37865573","Machine Learning Improves the Accuracy of Trauma Team Activation Level Assignments in Pediatric Patients","Liu CW, Chacon M, Crawford L, Polydore H, Ting T, Wilson NA.","J Pediatr Surg. 2024 Jan;59(1):74-79. doi: 10.1016/j.jpedsurg.2023.09.014. Epub 2023 Sep 22.","Liu CW","J Pediatr Surg","2024","2023/10/21","PMC10843072","NIHMS1933473","10.1016/j.jpedsurg.2023.09.014"
"39856262","The impact of drinking on smoking cessation outcomes among Hong Kong Chinese youth smokers","Ho KY, Lam KKW, Liu Q, Mao T, Yang F, Belay MG, Wu CST, Wah MY.","Sci Rep. 2025 Jan 25;15(1):3161. doi: 10.1038/s41598-025-87391-z.","Ho KY","Sci Rep","2025","2025/01/24","PMC11759689","","10.1038/s41598-025-87391-z"
"30782748","Systematic scoping review protocol for clinical prediction rules (CPRs) in the management of patients with spinal cord injuries","Boggenpoel B, Madasa V, Jeftha T, Joseph C.","BMJ Open. 2019 Feb 1;9(1):e025076. doi: 10.1136/bmjopen-2018-025076.","Boggenpoel B","BMJ Open","2019","2019/02/21","PMC6361323","","10.1136/bmjopen-2018-025076"
"39753213","The Role of Machine Learning in the Detection of Cardiac Fibrosis in Electrocardiograms: Scoping Review","Handra J, James H, Mbilinyi A, Moller-Hansen A, O'Riley C, Andrade J, Deyell M, Hague C, Hawkins N, Ho K, Hu R, Leipsic J, Tam R.","JMIR Cardio. 2024 Dec 30;8:e60697. doi: 10.2196/60697.","Handra J","JMIR Cardio","2024","2025/01/03","PMC11730231","","10.2196/60697"
"39988586","Multimodal machine learning to predict surgical site infection with healthcare workload impact assessment","McLean KA, Sgrò A, Brown LR, Buijs LF, Mountain KE, Shaw CA, Drake TM, Pius R, Knight SR, Fairfield CJ, Skipworth RJE, Tsaftaris SA, Wigmore SJ, Potter MA, Bouamrane MM, Harrison EM; TWIST Collaborators.","NPJ Digit Med. 2025 Feb 23;8(1):121. doi: 10.1038/s41746-024-01419-8.","McLean KA","NPJ Digit Med","2025","2025/02/23","PMC11847912","","10.1038/s41746-024-01419-8"
"40188260","Deep learning assisted detection and segmentation of uterine fibroids using multi-orientation magnetic resonance imaging","Liu XY, Yuan ZL, Cong FZ, Mao L, Li XL, Zhou Z, Ren J, Li Y, Zhang Y, He YL, Xue HD, Jin ZY.","Abdom Radiol (NY). 2025 Apr 5. doi: 10.1007/s00261-025-04934-8. Online ahead of print.","Liu XY","Abdom Radiol (NY)","2025","2025/04/05","","","10.1007/s00261-025-04934-8"
"40242809","Improving outcome prediction in oropharyngeal carcinoma through the integration of diffusion-weighted magnetic resonance imaging radiomics","Bollen H, Dok R, De Keyzer F, Deschuymer S, Laenen A, Devos J, Vandecaveye V, Nuyts S.","Phys Imaging Radiat Oncol. 2025 Mar 31;34:100759. doi: 10.1016/j.phro.2025.100759. eCollection 2025 Apr.","Bollen H","Phys Imaging Radiat Oncol","2025","2025/04/17","PMC12002943","","10.1016/j.phro.2025.100759"
"40380001","The impact of frailty on functional recovery and discharge dispositions in patients undergoing urgent neurosurgical care","Tariciotti L, Bertani G, Lanfranchi M, Remore LG, Molteni F, Stocchetti N, Locatelli M.","Neurosurg Rev. 2025 May 17;48(1):422. doi: 10.1007/s10143-025-03567-1.","Tariciotti L","Neurosurg Rev","2025","2025/05/16","","","10.1007/s10143-025-03567-1"
"39984835","Externally validated and clinically useful machine learning algorithms to support patient-related decision-making in oncology: a scoping review","Santos CS, Amorim-Lopes M.","BMC Med Res Methodol. 2025 Feb 21;25(1):45. doi: 10.1186/s12874-025-02463-y.","Santos CS","BMC Med Res Methodol","2025","2025/02/21","PMC11843972","","10.1186/s12874-025-02463-y"
"34285868","Systematic review of risk prediction studies in bone and joint infection: are modifiable prognostic factors useful in predicting recurrence?","Dudareva M, Hotchen A, McNally MA, Hartmann-Boyce J, Scarborough M, Collins G.","J Bone Jt Infect. 2021 Jul 8;6(7):257-271. doi: 10.5194/jbji-6-257-2021. eCollection 2021.","Dudareva M","J Bone Jt Infect","2021","2021/07/21","PMC8283517","","10.5194/jbji-6-257-2021"
"39079848","Protein Biomarkers in Lung Cancer Screening: Technical Considerations and Feasibility Assessment","Orive D, Echepare M, Bernasconi-Bisio F, Sanmamed MF, Pineda-Lucena A, de la Calle-Arroyo C, Detterbeck F, Hung RJ, Johansson M, Robbins HA, Seijo LM, Montuenga LM, Valencia K.","Arch Bronconeumol. 2024 Oct;60 Suppl 2(Suppl 2):S67-S76. doi: 10.1016/j.arbres.2024.07.007. Epub 2024 Jul 17.","Orive D","Arch Bronconeumol","2024","2024/07/30","PMC12172408","NIHMS2081502","10.1016/j.arbres.2024.07.007"
"40125716","Gastrointestinal Transit Time Assessed Using a CT-Based Radiopaque Marker Method in Patients With Acute Pancreatitis During Methylnaltrexone Treatment","Knoph CS, Hesthaven AS, Cook ME, Novovic S, Hansen MB, Mortensen MB, Nielsen LBJ, Høgsberg IM, Salomon C, Thorlacius-Ussing O, Mark EB, Frøkjær JB, Olesen SS, Drewes AM.","Neurogastroenterol Motil. 2025 Jul;37(7):e70027. doi: 10.1111/nmo.70027. Epub 2025 Mar 24.","Knoph CS","Neurogastroenterol Motil","2025","2025/03/24","PMC12163208","","10.1111/nmo.70027"
"40536806","Risk Factors for Serious Bacterial Infections Among Young Infants With Hypothermia: Protocol for a Multicenter, Retrospective Case-Control Study","Ramgopal S, Aronson P, Lorenz D, Rogers AJ, Cruz AT.","JMIR Res Protoc. 2025 Jun 19;14:e66722. doi: 10.2196/66722.","Ramgopal S","JMIR Res Protoc","2025","2025/06/19","PMC12226775","","10.2196/66722"
"38476084","Thromboprophylaxis during pregnancy and the puerperium: a systematic review and economic evaluation to estimate the value of future research","Davis S, Pandor A, Sampson FC, Hamilton J, Nelson-Piercy C, Hunt BJ, Daru J, Goodacre S, Carser R, Rooney G, Clowes M.","Health Technol Assess. 2024 Mar;28(9):1-176. doi: 10.3310/DFWT3873.","Davis S","Health Technol Assess","2024","2024/03/13","PMC11017156","","10.3310/DFWT3873"
"39060885","Radiomics as a tool for prognostic prediction in transarterial chemoembolization for hepatocellular carcinoma: a systematic review and meta-analysis","Deng K, Chen T, Leng Z, Yang F, Lu T, Cao J, Pan W, Zheng Y.","Radiol Med. 2024 Aug;129(8):1099-1117. doi: 10.1007/s11547-024-01840-9. Epub 2024 Jul 26.","Deng K","Radiol Med","2024","2024/07/26","PMC11322429","","10.1007/s11547-024-01840-9"
"39909417","AI for IMPACTS Framework for Evaluating the Long-Term Real-World Impacts of AI-Powered Clinician Tools: Systematic Review and Narrative Synthesis","Jacob C, Brasier N, Laurenzi E, Heuss S, Mougiakakou SG, Cöltekin A, Peter MK.","J Med Internet Res. 2025 Feb 5;27:e67485. doi: 10.2196/67485.","Jacob C","J Med Internet Res","2025","2025/02/05","PMC11840377","","10.2196/67485"
"33671984","External Validation of the Acute Kidney Injury Risk Prediction Score for Critically Ill Surgical Patients Who Underwent Major Non-Cardiothoracic Surgery","Trongtrakul K, Patumanond J, Phairatwet P, Sawawiboon C, Chitsomkasem A, Kurathong S, Prommoon S, Trakarnvanich T, Phinyo P.","Healthcare (Basel). 2021 Feb 15;9(2):209. doi: 10.3390/healthcare9020209.","Trongtrakul K","Healthcare (Basel)","2021","2021/03/06","PMC7919279","","10.3390/healthcare9020209"
"36293585","Social Stigma and Depression among Asymptomatic COVID-19 Carriers in Shanghai, China: The Mediating Role of Entrapment and Decadence","Chen H, Chen Y, Zhang Y, Wang Z, Shi D, Liu J, Yang X, Xu L, Cai Y, Hu F.","Int J Environ Res Public Health. 2022 Oct 11;19(20):13006. doi: 10.3390/ijerph192013006.","Chen H","Int J Environ Res Public Health","2022","2022/10/27","PMC9602397","","10.3390/ijerph192013006"
